-6.320598746520616373e+01 -4.821542885234283204e+00 0.000000000000000000e+00 -1.849401943081870059e-02 0.000000000000000000e+00 -6.600124549103965954e+00 0.000000000000000000e+00 -2.616667230955675195e-03 0.000000000000000000e+00 -3.422423902416750208e-01 -1.790370457282942196e+00 -3.422423902416750208e-01 -1.790370457282942196e+00
-4.821542885234283204e+00 -1.282148034972673045e+01 0.000000000000000000e+00 -1.211950372581755975e-01 0.000000000000000000e+00 -8.617913075982675863e+00 0.000000000000000000e+00 -7.362716256970039397e-02 0.000000000000000000e+00 -9.277231948587182364e-01 -2.815909878909853337e+00 -9.277231948587182364e-01 -2.815909878909853337e+00
0.000000000000000000e+00 0.000000000000000000e+00 -1.396807202028027817e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.939747291158402831e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.301254706722532628e-01 -8.392453633684182623e-01 9.301254706722532628e-01 8.392453633684182623e-01
-1.849401943081870059e-02 -1.211950372581755975e-01 0.000000000000000000e+00 -1.394715651600236583e+01 0.000000000000000000e+00 -1.161699709565132271e-01 0.000000000000000000e+00 -4.920080731149921505e+00 0.000000000000000000e+00 -7.341236547484807362e-01 -6.948928906372336955e-01 -7.341236547484807362e-01 -6.948928906372336955e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.391438646472144569e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.889267504204310555e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.600124549103965954e+00 -8.617913075982675863e+00 0.000000000000000000e+00 -1.161699709565132271e-01 0.000000000000000000e+00 -8.755428356681260738e+00 0.000000000000000000e+00 -2.117996277791616144e-01 0.000000000000000000e+00 -1.904607476719482051e+00 -3.872911522403588602e+00 -1.904607476719482051e+00 -3.872911522403589046e+00
0.000000000000000000e+00 0.000000000000000000e+00 -4.939747291158402831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.222976282677267434e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.356309772473827113e+00 -1.892970525043874863e+00 2.356309772473827113e+00 1.892970525043875085e+00
-2.616667230955675195e-03 -7.362716256970039397e-02 0.000000000000000000e+00 -4.920080731149921505e+00 0.000000000000000000e+00 -2.117996277791616144e-01 0.000000000000000000e+00 -6.143414635516508682e+00 0.000000000000000000e+00 -1.856948290149895708e+00 -1.583811004057575467e+00 -1.856948290149895708e+00 -1.583811004057575467e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.889267504204310555e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.018758819294777851e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.422423902416750208e-01 -9.277231948587182364e-01 -9.301254706722532628e-01 -7.341236547484807362e-01 0.000000000000000000e+00 -1.904607476719482051e+00 -2.356309772473827113e+00 -1.856948290149895708e+00 0.000000000000000000e+00 -5.874218829979605871e+00 -3.458131148340109373e+00 -7.247704785475486688e-02 -7.871442305660016903e-01
-1.790370457282942196e+00 -2.815909878909853337e+00 -8.392453633684182623e-01 -6.948928906372336955e-01 0.000000000000000000e+00 -3.872911522403588602e+00 -1.892970525043874863e+00 -1.583811004057575467e+00 0.000000000000000000e+00 -3.458131148340109373e+00 -4.545960790296771137e+00 -7.871442305660016903e-01 -2.083063236974038723e+00
-3.422423902416750208e-01 -9.277231948587182364e-01 9.301254706722532628e-01 -7.341236547484807362e-01 0.000000000000000000e+00 -1.904607476719482051e+00 2.356309772473827113e+00 -1.856948290149895708e+00 0.000000000000000000e+00 -7.247704785475486688e-02 -7.871442305660016903e-01 -5.874218829979605871e+00 -3.458131148340109373e+00
-1.790370457282942196e+00 -2.815909878909853337e+00 8.392453633684182623e-01 -6.948928906372336955e-01 0.000000000000000000e+00 -3.872911522403589046e+00 1.892970525043875085e+00 -1.583811004057575467e+00 0.000000000000000000e+00 -7.871442305660016903e-01 -2.083063236974038723e+00 -3.458131148340109373e+00 -4.545960790296771137e+00
