1.549404550448719275e+00 2.931517669860761455e-01 2.121281565356675503e-01 1.749509073014371696e-01
2.931517669860761455e-01 2.747879999999999767e-01 1.749509073014373084e-01 2.022930930059874122e-01
2.121281565356675503e-01 1.749509073014373084e-01 1.549404550448719275e+00 2.931517669860761455e-01
1.749509073014371696e-01 2.022930930059874122e-01 2.931517669860761455e-01 2.747879999999999767e-01
