2.42953000e+00 1.22390000e+00 9.66402000e-01 9.44258000e-01
1.22390000e+00 1.23271000e+00 9.44258000e-01 1.07732000e+00
9.66402000e-01 9.44258000e-01 2.42953000e+00 1.22390000e+00
9.44258000e-01 1.07732000e+00 1.22390000e+00 1.23271000e+00
