1.00000000e+00 6.45898000e-01 4.04329000e-01 4.80517000e-01
6.45898000e-01 1.00000000e+00 4.80517000e-01 8.36008000e-01
4.04329000e-01 4.80517000e-01 1.00000000e+00 6.45898000e-01
4.80517000e-01 8.36008000e-01 6.45898000e-01 1.00000000e+00
