1 1 1 1 1.1401447033851386
1 1 1 2 0.6114026675950208
1 1 1 3 0.3829459179639189
1 1 1 4 0.44816117821673346
1 1 2 1 0.6114026675950208
1 1 2 2 0.6263703564943687
1 1 2 3 0.3413330589130026
1 1 2 4 0.4984444491102168
1 1 3 1 0.3829459179639189
1 1 3 2 0.3413330589130026
1 1 3 3 0.6754555585455642
1 1 3 4 0.4140183699902363
1 1 4 1 0.44816117821673346
1 1 4 2 0.4984444491102168
1 1 4 3 0.4140183699902363
1 1 4 4 0.5202121962213624
1 2 1 1 0.6114026675950208
1 2 1 2 0.3451524260657596
1 2 1 3 0.21682661915285628
1 2 1 4 0.2538527775856992
1 2 2 1 0.3451524260657596
1 2 2 2 0.3803293841188462
1 2 2 3 0.20523487366344292
1 2 2 4 0.3043628207295623
1 2 3 1 0.21682661915285628
1 2 3 2 0.20523487366344292
1 2 3 3 0.41401836999023633
1 2 3 4 0.2532990708782322
1 2 4 1 0.2538527775856992
1 2 4 2 0.3043628207295623
1 2 4 3 0.2532990708782322
1 2 4 4 0.3222677197499978
1 3 1 1 0.3829459179639189
1 3 1 2 0.21682661915285628
1 3 1 3 0.17190441535607437
1 3 1 4 0.1702865578593959
1 3 2 1 0.21682661915285628
1 3 2 2 0.23908416341819333
1 3 2 3 0.1702865578593959
1 3 2 4 0.20969089456079532
1 3 3 1 0.17190441535607437
1 3 3 2 0.1702865578593959
1 3 3 3 0.3829459179639189
1 3 3 4 0.21682661915285625
1 3 4 1 0.1702865578593959
1 3 4 2 0.20969089456079532
1 3 4 3 0.21682661915285625
1 3 4 4 0.23908416341819333
1 4 1 1 0.44816117821673346
1 4 1 2 0.2538527775856992
1 4 1 3 0.1702865578593959
1 4 1 4 0.19043715465710162
1 4 2 1 0.2538527775856992
1 4 2 2 0.28130979211446117
1 4 2 3 0.1644822703108199
1 4 2 4 0.2319589414048484
1 4 3 1 0.1702865578593959
1 4 3 2 0.1644822703108199
1 4 3 3 0.3413330589130026
1 4 3 4 0.20523487366344295
1 4 4 1 0.19043715465710162
1 4 4 2 0.2319589414048484
1 4 4 3 0.20523487366344295
1 4 4 4 0.25183580331312466
2 1 1 1 0.6114026675950208
2 1 1 2 0.3451524260657596
2 1 1 3 0.21682661915285628
2 1 1 4 0.2538527775856992
2 1 2 1 0.3451524260657596
