1 1 1 1 0.7746059439198977
1 1 1 2 0.031508396002410094
1 1 1 3 0.30412561036396074
1 1 1 4 0.1739491936402032
1 1 1 5 0.05296108202736901
1 1 1 6 0.30786507248083633
1 1 1 7 0.08476910031578407
1 1 1 8 0.08478036594420184
1 1 1 9 0.08478030884157739
1 1 2 1 0.031508396002410094
1 1 2 2 0.4754767340070906
1 1 2 3 0.11759339620772533
1 1 2 4 0.007117382884640119
1 1 2 5 0.0021669792821994317
1 1 2 6 0.012596744783915823
1 1 2 7 0.029093997532663292
1 1 2 8 0.029094273563254062
1 1 2 9 0.029096037698068622
1 1 3 1 0.30412561036396074
1 1 3 2 0.11759339620772533
1 1 3 3 0.44220904210579426
1 1 3 4 0.06325519551827975
1 1 3 5 0.01925886247814494
1 1 3 6 0.11195260492730337
1 1 3 7 0.18039302990954573
1 1 3 8 0.18039828548788667
1 1 3 9 0.18040335915286493
1 1 4 1 0.1739491936402032
1 1 4 2 0.007117382884640119
1 1 4 3 0.06325519551827975
1 1 4 4 0.43524486331481443
1 1 4 5 0.005069629661693954
1 1 4 6 0.029469977642107906
1 1 4 7 0.04880910762508876
1 1 4 8 0.06799507222975619
1 1 4 9 -0.14001181791358944
1 1 5 1 0.05296108202736901
1 1 5 2 0.0021669792821994317
1 1 5 3 0.01925886247814494
1 1 5 4 0.005069629661693954
1 1 5 5 0.4201373207145979
1 1 5 6 0.008972515885740114
1 1 5 7 0.12776119734629446
1 1 5 8 -0.13248063632482926
1 1 5 9 -0.0023580951744241914
1 1 6 1 0.30786507248083633
1 1 6 2 0.012596744783915823
1 1 6 3 0.11195260492730337
1 1 6 4 0.029469977642107906
1 1 6 5 0.008972515885740114
1 1 6 6 0.4707514313418977
1 1 6 7 -0.0680319405618269
1 1 6 8 -0.034082601830728004
1 1 6 9 0.06105418990662061
1 1 7 1 0.08476910031578407
1 1 7 2 0.029093997532663292
1 1 7 3 0.18039302990954573
1 1 7 4 0.04880910762508876
1 1 7 5 0.12776119734629446
1 1 7 6 -0.0680319405618269
1 1 7 7 0.29583035131089824
1 1 7 8 0.055547659453105906
1 1 7 9 0.055549472180375994
1 1 8 1 0.08478036594420184
1 1 8 2 0.029094273563254062
1 1 8 3 0.18039828548788667
1 1 8 4 0.06799507222975619
1 1 8 5 -0.13248063632482926
1 1 8 6 -0.034082601830728004
1 1 8 7 0.055547659453105906
1 1 8 8 0.29584198301830317
1 1 8 9 0.05555044473366558
1 1 9 1 0.08478030884157739
1 1 9 2 0.029096037698068622
1 1 9 3 0.18040335915286493
1 1 9 4 -0.14001181791358944
1 1 9 5 -0.0023580951744241914
1 1 9 6 0.06105418990662061
1 1 9 7 0.055549472180375994
1 1 9 8 0.05555044473366558
1 1 9 9 0.2958419240615184
1 2 1 1 0.031508396002410094
1 2 1 2 0.007324652739220141
1 2 1 3 0.021410262445765903
1 2 1 4 0.009209032310360134
1 2 1 5 0.0028038090052344583
1 2 1 6 0.01629866365216726
1 2 1 7 0.006409365923215689
1 2 1 8 0.006409989526281434
1 2 1 9 0.006410067259613809
1 2 2 1 0.007324652739220141
1 2 2 2 0.1469272749867488
1 2 2 3 0.0283056080942315
1 2 2 4 0.0008483461424391608
1 2 2 5 0.00025828995637803485
1 2 2 6 0.0015014507464236196
1 2 2 7 0.007108410123381751
1 2 2 8 0.007108454249318571
1 2 2 9 0.007108897217356806
