1 1 1 1 4.785065404705505
1 1 1 2 0.7413803519734082
1 1 1 3 0.0
1 1 1 4 0.0
1 1 1 5 0.0
1 1 1 6 0.12178532624647671
1 1 1 7 0.12178532624647671
1 1 2 1 0.7413803519734082
1 1 2 2 1.1189468663424704
1 1 2 3 0.0
1 1 2 4 0.0
1 1 2 5 0.0
1 1 2 6 0.31333408801861407
1 1 2 7 0.31333408801861407
1 1 3 1 0.0
1 1 3 2 0.0
1 1 3 3 1.1158138121524273
1 1 3 4 0.0
1 1 3 5 0.0
1 1 3 6 0.18353855311484737
1 1 3 7 -0.18353855311484737
1 1 4 1 0.0
1 1 4 2 0.0
1 1 4 3 0.0
1 1 4 4 1.1158138121524273
1 1 4 5 0.0
1 1 4 6 0.14339603348309563
1 1 4 7 0.14339603348309563
1 1 5 1 0.0
1 1 5 2 0.0
1 1 5 3 0.0
1 1 5 4 0.0
1 1 5 5 1.1158138121524273
1 1 5 6 0.0
1 1 5 7 0.0
1 1 6 1 0.12178532624647671
1 1 6 2 0.31333408801861407
1 1 6 3 0.18353855311484737
1 1 6 4 0.14339603348309563
1 1 6 5 0.0
1 1 6 6 0.47072329568427884
1 1 6 7 0.10586441897382606
1 1 7 1 0.12178532624647671
1 1 7 2 0.31333408801861407
1 1 7 3 -0.18353855311484737
1 1 7 4 0.14339603348309563
1 1 7 5 0.0
1 1 7 6 0.10586441897382606
1 1 7 7 0.47072329568427884
1 2 1 1 0.7413803519734082
1 2 1 2 0.1368733853543883
1 2 1 3 0.0
1 2 1 4 0.0
1 2 1 5 0.0
1 2 1 6 0.02230923182875787
1 2 1 7 0.02230923182875787
1 2 2 1 0.1368733853543883
1 2 2 2 0.25663339473097374
1 2 2 3 0.0
1 2 2 4 0.0
1 2 2 5 0.0
1 2 2 6 0.07284009906450951
1 2 2 7 0.07284009906450951
1 2 3 1 0.0
1 2 3 2 0.0
1 2 3 3 0.25668398581010293
1 2 3 4 0.0
1 2 3 5 0.0
1 2 3 6 0.04319773251251111
1 2 3 7 -0.04319773251251111
1 2 4 1 0.0
1 2 4 2 0.0
1 2 4 3 0.0
1 2 4 4 0.25668398581010293
1 2 4 5 0.0
1 2 4 6 0.03374976751550274
1 2 4 7 0.03374976751550274
1 2 5 1 0.0
1 2 5 2 0.0
1 2 5 3 0.0
1 2 5 4 0.0
1 2 5 5 0.25668398581010293
1 2 5 6 0.0
1 2 5 7 0.0
1 2 6 1 0.02230923182875787
1 2 6 2 0.07284009906450951
1 2 6 3 0.04319773251251111
1 2 6 4 0.03374976751550274
1 2 6 5 0.0
1 2 6 6 0.11119179973614796
1 2 6 7 0.02484760802969561
1 2 7 1 0.02230923182875787
1 2 7 2 0.07284009906450951
1 2 7 3 -0.04319773251251111
1 2 7 4 0.03374976751550274
1 2 7 5 0.0
1 2 7 6 0.02484760802969561
1 2 7 7 0.11119179973614796
1 3 1 1 0.0
1 3 1 2 0.0
1 3 1 3 0.024477412258099268
1 3 1 4 0.0
1 3 1 5 0.0
1 3 1 6 0.0008073849912881635
1 3 1 7 -0.0008073849912881635
1 3 2 1 0.0
1 3 2 2 0.0
1 3 2 3 0.03780860741636097
1 3 2 4 0.0
1 3 2 5 0.0
1 3 2 6 0.004317162724422162
1 3 2 7 -0.004317162724422162
1 3 3 1 0.024477412258099268
1 3 3 2 0.03780860741636097
1 3 3 3 0.0
1 3 3 4 0.0
1 3 3 5 0.0
1 3 3 6 0.00964472794125578
1 3 3 7 0.00964472794125578
1 3 4 1 0.0
1 3 4 2 0.0
1 3 4 3 0.0
1 3 4 4 0.0
1 3 4 5 0.0
1 3 4 6 0.001744920655653459
1 3 4 7 -0.001744920655653459
1 3 5 1 0.0
1 3 5 2 0.0
1 3 5 3 0.0
1 3 5 4 0.0
1 3 5 5 0.0
1 3 5 6 0.0
1 3 5 7 0.0
1 3 6 1 0.0008073849912881635
1 3 6 2 0.004317162724422162
1 3 6 3 0.00964472794125578
1 3 6 4 0.001744920655653459
1 3 6 5 0.0
1 3 6 6 0.00811542881177908
1 3 6 7 1.3552527156068805e-20
1 3 7 1 -0.0008073849912881635
1 3 7 2 -0.004317162724422162
1 3 7 3 0.00964472794125578
1 3 7 4 -0.001744920655653459
1 3 7 5 0.0
1 3 7 6 1.3552527156068805e-20
1 3 7 7 -0.00811542881177908
1 4 1 1 0.0
1 4 1 2 0.0
1 4 1 3 0.0
1 4 1 4 0.024477412258099268
1 4 1 5 0.0
1 4 1 6 0.0006307982888590214
1 4 1 7 0.0006307982888590214
1 4 2 1 0.0
1 4 2 2 0.0
1 4 2 3 0.0
1 4 2 4 0.03780860741636097
1 4 2 5 0.0
1 4 2 6 0.0033729371844608566
1 4 2 7 0.0033729371844608566
1 4 3 1 0.0
1 4 3 2 0.0
1 4 3 3 0.0
1 4 3 4 0.0
1 4 3 5 0.0
1 4 3 6 0.00174492065565346
1 4 3 7 -0.00174492065565346
1 4 4 1 0.024477412258099268
1 4 4 2 0.03780860741636097
1 4 4 3 0.0
1 4 4 4 0.0
1 4 4 5 0.0
1 4 4 6 0.008774612777485659
1 4 4 7 0.008774612777485659
1 4 5 1 0.0
1 4 5 2 0.0
1 4 5 3 0.0
1 4 5 4 0.0
1 4 5 5 0.0
1 4 5 6 0.0
1 4 5 7 0.0
1 4 6 1 0.0006307982888590214
1 4 6 2 0.0033729371844608566
1 4 6 3 0.00174492065565346
1 4 6 4 0.008774612777485659
1 4 6 5 0.0
1 4 6 6 0.006340467884670346
1 4 6 7 0.0017804846718714395
1 4 7 1 0.0006307982888590214
1 4 7 2 0.0033729371844608566
1 4 7 3 -0.00174492065565346
1 4 7 4 0.008774612777485659
1 4 7 5 0.0
1 4 7 6 0.0017804846718714395
1 4 7 7 0.006340467884670346
1 5 1 1 0.0
1 5 1 2 0.0
1 5 1 3 0.0
1 5 1 4 0.0
1 5 1 5 0.024477412258099268
1 5 1 6 0.0
1 5 1 7 0.0
1 5 2 1 0.0
1 5 2 2 0.0
1 5 2 3 0.0
1 5 2 4 0.0
1 5 2 5 0.03780860741636097
1 5 2 6 0.0
1 5 2 7 0.0
1 5 3 1 0.0
1 5 3 2 0.0
1 5 3 3 0.0
1 5 3 4 0.0
1 5 3 5 0.0
1 5 3 6 0.0
1 5 3 7 0.0
1 5 4 1 0.0
1 5 4 2 0.0
1 5 4 3 0.0
1 5 4 4 0.0
1 5 4 5 0.0
1 5 4 6 0.0
1 5 4 7 0.0
1 5 5 1 0.024477412258099268
1 5 5 2 0.03780860741636097
1 5 5 3 0.0
1 5 5 4 0.0
1 5 5 5 0.0
1 5 5 6 0.007411331349594818
1 5 5 7 0.007411331349594818
1 5 6 1 0.0
1 5 6 2 0.0
1 5 6 3 0.0
1 5 6 4 0.0
1 5 6 5 0.007411331349594818
1 5 6 6 0.0
1 5 6 7 0.0
1 5 7 1 0.0
1 5 7 2 0.0
1 5 7 3 0.0
1 5 7 4 0.0
1 5 7 5 0.007411331349594818
1 5 7 6 0.0
1 5 7 7 0.0
1 6 1 1 0.12178532624647671
1 6 1 2 0.02230923182875787
1 6 1 3 0.0008073849912881635
1 6 1 4 0.0006307982888590214
1 6 1 5 0.0
1 6 1 6 0.0036831065611146315
1 6 1 7 0.0036263456621502535
1 6 2 1 0.02230923182875787
1 6 2 2 0.04161161444064867
1 6 2 3 0.0015191127304143956
1 6 2 4 0.0011868609415199628
1 6 2 5 0.0
1 6 2 6 0.012121613394029316
1 6 2 7 0.01173808211675433
1 6 3 1 0.0008073849912881635
1 6 3 2 0.0015191127304143956
1 6 3 3 0.041685937172227676
1 6 3 4 0.00012184868790067586
1 6 3 5 0.0
1 6 3 6 0.007487639328515878
1 6 3 7 -0.006661609906304427
1 6 4 1 0.0006307982888590214
1 6 4 2 0.0011868609415199628
1 6 4 3 0.00012184868790067586
1 6 4 4 0.041625176592264126
1 6 4 5 0.0
1 6 4 6 0.00584998498484049
1 6 4 7 0.0056705703829267925
1 6 5 1 0.0
1 6 5 2 0.0
1 6 5 3 0.0
1 6 5 4 0.0
1 6 5 5 0.04152997796378227
1 6 5 6 0.0
1 6 5 7 0.0
1 6 6 1 0.0036831065611146315
1 6 6 2 0.012121613394029316
1 6 6 3 0.007487639328515878
1 6 6 4 0.00584998498484049
1 6 6 5 0.0
1 6 6 6 0.018641080630557007
1 6 6 7 0.004091765712066695
1 6 7 1 0.0036263456621502535
1 6 7 2 0.01173808211675433
1 6 7 3 -0.006661609906304427
1 6 7 4 0.0056705703829267925
1 6 7 5 0.0
1 6 7 6 0.004091765712066695
1 6 7 7 0.017890925881390556
1 7 1 1 0.12178532624647671
1 7 1 2 0.02230923182875787
1 7 1 3 -0.0008073849912881635
1 7 1 4 0.0006307982888590214
1 7 1 5 0.0
1 7 1 6 0.0036263456621502535
1 7 1 7 0.0036831065611146315
1 7 2 1 0.02230923182875787
1 7 2 2 0.04161161444064867
1 7 2 3 -0.0015191127304143956
1 7 2 4 0.0011868609415199628
1 7 2 5 0.0
1 7 2 6 0.011738082116754325
1 7 2 7 0.012121613394029316
1 7 3 1 -0.0008073849912881635
1 7 3 2 -0.0015191127304143956
1 7 3 3 0.041685937172227676
1 7 3 4 -0.00012184868790067586
1 7 3 5 0.0
1 7 3 6 0.006661609906304427
1 7 3 7 -0.007487639328515878
1 7 4 1 0.0006307982888590214
1 7 4 2 0.0011868609415199628
1 7 4 3 -0.00012184868790067586
1 7 4 4 0.041625176592264126
1 7 4 5 0.0
1 7 4 6 0.005670570382926792
1 7 4 7 0.00584998498484049
1 7 5 1 0.0
1 7 5 2 0.0
1 7 5 3 0.0
1 7 5 4 0.0
1 7 5 5 0.04152997796378227
1 7 5 6 0.0
1 7 5 7 0.0
1 7 6 1 0.0036263456621502535
1 7 6 2 0.011738082116754325
1 7 6 3 0.006661609906304427
1 7 6 4 0.005670570382926792
1 7 6 5 0.0
1 7 6 6 0.01789092588139055
1 7 6 7 0.004091765712066696
1 7 7 1 0.0036831065611146315
1 7 7 2 0.012121613394029316
1 7 7 3 -0.007487639328515878
1 7 7 4 0.00584998498484049
1 7 7 5 0.0
1 7 7 6 0.004091765712066696
1 7 7 7 0.018641080630557007
2 1 1 1 0.7413803519734082
2 1 1 2 0.1368733853543883
2 1 1 3 0.0
2 1 1 4 0.0
2 1 1 5 0.0
2 1 1 6 0.02230923182875787
2 1 1 7 0.02230923182875787
2 1 2 1 0.1368733853543883
2 1 2 2 0.25663339473097374
2 1 2 3 0.0
2 1 2 4 0.0
2 1 2 5 0.0
2 1 2 6 0.07284009906450951
2 1 2 7 0.07284009906450951
2 1 3 1 0.0
2 1 3 2 0.0
2 1 3 3 0.25668398581010293
2 1 3 4 0.0
2 1 3 5 0.0
2 1 3 6 0.04319773251251111
2 1 3 7 -0.04319773251251111
2 1 4 1 0.0
2 1 4 2 0.0
2 1 4 3 0.0
2 1 4 4 0.25668398581010293
2 1 4 5 0.0
2 1 4 6 0.03374976751550274
2 1 4 7 0.03374976751550274
2 1 5 1 0.0
2 1 5 2 0.0
2 1 5 3 0.0
2 1 5 4 0.0
2 1 5 5 0.25668398581010293
2 1 5 6 0.0
2 1 5 7 0.0
2 1 6 1 0.02230923182875787
2 1 6 2 0.07284009906450951
2 1 6 3 0.04319773251251111
2 1 6 4 0.03374976751550274
2 1 6 5 0.0
2 1 6 6 0.11119179973614796
2 1 6 7 0.02484760802969561
2 1 7 1 0.02230923182875787
2 1 7 2 0.07284009906450951
2 1 7 3 -0.04319773251251111
2 1 7 4 0.03374976751550274
2 1 7 5 0.0
2 1 7 6 0.02484760802969561
2 1 7 7 0.11119179973614796
2 2 1 1 1.1189468663424704
2 2 1 2 0.25663339473097374
2 2 1 3 0.0
2 2 1 4 0.0
2 2 1 5 0.0
2 2 1 6 0.04161161444064867
2 2 1 7 0.04161161444064867
2 2 2 1 0.25663339473097374
2 2 2 2 0.8172063215260585
2 2 2 3 0.0
2 2 2 4 0.0
2 2 2 5 0.0
2 2 2 6 0.258884455471456
2 2 2 7 0.258884455471456
2 2 3 1 0.0
2 2 3 2 0.0
2 2 3 3 0.8170226053209142
2 2 3 4 0.0
2 2 3 5 0.0
2 2 3 6 0.1639104357543482
2 2 3 7 -0.1639104357543482
2 2 4 1 0.0
2 2 4 2 0.0
2 2 4 3 0.0
2 2 4 4 0.8170226053209142
2 2 4 5 0.0
2 2 4 6 0.1280608675113171
2 2 4 7 0.1280608675113171
2 2 5 1 0.0
2 2 5 2 0.0
2 2 5 3 0.0
2 2 5 4 0.0
2 2 5 5 0.8170226053209142
2 2 5 6 0.0
2 2 5 7 0.0
2 2 6 1 0.04161161444064867
2 2 6 2 0.258884455471456
2 2 6 3 0.1639104357543482
2 2 6 4 0.1280608675113171
2 2 6 5 0.0
2 2 6 6 0.45466063684587443
2 2 6 7 0.0961930656272032
2 2 7 1 0.04161161444064867
2 2 7 2 0.258884455471456
2 2 7 3 -0.1639104357543482
2 2 7 4 0.1280608675113171
2 2 7 5 0.0
2 2 7 6 0.0961930656272032
2 2 7 7 0.45466063684587443
2 3 1 1 0.0
2 3 1 2 0.0
2 3 1 3 0.03780860741636097
2 3 1 4 0.0
2 3 1 5 0.0
2 3 1 6 0.0015191127304143956
2 3 1 7 -0.0015191127304143956
2 3 2 1 0.0
2 3 2 2 0.0
2 3 2 3 0.18051839210463208
2 3 2 4 0.0
2 3 2 5 0.0
2 3 2 6 0.03377458670877047
2 3 2 7 -0.03377458670877047
2 3 3 1 0.03780860741636097
2 3 3 2 0.18051839210463208
2 3 3 3 0.0
2 3 3 4 0.0
2 3 3 5 0.0
2 3 3 6 0.06401210987408669
2 3 3 7 0.06401210987408669
2 3 4 1 0.0
2 3 4 2 0.0
2 3 4 3 0.0
2 3 4 4 0.0
2 3 4 5 0.0
2 3 4 6 0.015709755188130253
2 3 4 7 -0.015709755188130253
2 3 5 1 0.0
2 3 5 2 0.0
2 3 5 3 0.0
2 3 5 4 0.0
2 3 5 5 0.0
2 3 5 6 0.0
2 3 5 7 0.0
2 3 6 1 0.0015191127304143956
2 3 6 2 0.03377458670877047
2 3 6 3 0.06401210987408669
2 3 6 4 0.015709755188130253
2 3 6 5 0.0
2 3 6 6 0.0888502332214315
2 3 6 7 -3.2526065174565133e-19
2 3 7 1 -0.0015191127304143956
2 3 7 2 -0.03377458670877047
2 3 7 3 0.06401210987408669
2 3 7 4 -0.015709755188130253
2 3 7 5 0.0
2 3 7 6 -3.2526065174565133e-19
2 3 7 7 -0.0888502332214315
2 4 1 1 0.0
2 4 1 2 0.0
2 4 1 3 0.0
2 4 1 4 0.03780860741636097
2 4 1 5 0.0
2 4 1 6 0.0011868609415199628
2 4 1 7 0.0011868609415199628
2 4 2 1 0.0
2 4 2 2 0.0
2 4 2 3 0.0
2 4 2 4 0.18051839210463208
2 4 2 5 0.0
2 4 2 6 0.026387599141298783
2 4 2 7 0.026387599141298783
2 4 3 1 0.0
2 4 3 2 0.0
2 4 3 3 0.0
2 4 3 4 0.0
2 4 3 5 0.0
2 4 3 6 0.015709755188130253
2 4 3 7 -0.015709755188130253
2 4 4 1 0.03780860741636097
2 4 4 2 0.18051839210463208
2 4 4 3 0.0
2 4 4 4 0.0
2 4 4 5 0.0
