7 3 6 2 0.18367556
8 4 6 2 0.18367556
9 5 6 2 0.18367556
7 2 6 3 0.04152039
8 4 7 3 0.11946244
9 5 7 3 0.11946244
8 2 6 4 0.04152039
8 3 7 4 0.00800860
9 5 8 4 0.11946244
9 2 6 5 0.04152039
9 3 7 5 0.00800860
9 4 8 5 0.00800860
7 6 3 2 0.05858627
8 6 4 2 0.05858627
9 6 5 2 0.05858627
8 7 4 3 0.01200455
9 7 5 3 0.01200455
9 8 5 4 0.01200455
7 6 3 1 0.00857045
8 6 4 1 0.00857045
9 6 5 1 0.00857045
7 3 6 1 0.04795576
8 4 6 1 0.04795576
9 5 6 1 0.04795576
7 1 6 3 0.00298854
8 1 6 4 0.00298854
9 1 6 5 0.00298854
7 3 2 1 0.03760353
8 4 2 1 0.03760353
9 5 2 1 0.03760353
7 2 3 1 0.00884363
8 2 4 1 0.00884363
9 2 5 1 0.00884363
7 1 3 2 0.00405318
8 1 4 2 0.00405318
9 1 5 2 0.00405318
1 1 1 1 2.31711142
2 1 1 1 0.15533675
6 1 1 1 0.29155238
5 5 1 1 0.64378385
4 4 1 1 0.64378385
3 3 1 1 0.64378385
2 2 1 1 0.60753408
9 5 1 1 0.27295853
8 4 1 1 0.27295853
7 3 1 1 0.27295853
6 2 1 1 0.44344303
9 9 1 1 0.29580819
8 8 1 1 0.29580819
7 7 1 1 0.29580819
6 6 1 1 0.43905737
5 1 5 1 0.01858586
4 1 4 1 0.01858586
3 1 3 1 0.01858586
2 1 2 1 0.01910911
9 1 5 1 0.00255179
8 1 4 1 0.00255179
7 1 3 1 0.00255179
6 1 2 1 0.02609080
9 1 9 1 0.00035931
8 1 8 1 0.00035931
7 1 7 1 0.00035931
6 1 6 1 0.04177524
5 2 5 1 0.02519979
4 2 4 1 0.02519979
3 2 3 1 0.02519979
5 5 2 1 0.08539453
4 4 2 1 0.08539453
3 3 2 1 0.08539453
2 2 2 1 0.08356991
6 1 5 5 0.11112036
6 1 4 4 0.11112036
6 1 3 3 0.11112036
6 1 2 2 0.10669363
6 5 5 1 0.01881983
6 4 4 1 0.01881983
6 3 3 1 0.01881983
6 2 2 1 0.06079795
9 2 9 1 0.00145423
8 2 8 1 0.00145423
7 2 7 1 0.00145423
6 2 6 1 0.07776110
9 9 2 1 0.04137143
8 8 2 1 0.04137143
7 7 2 1 0.04137143
6 6 2 1 0.05932923
9 6 9 1 0.00141321
8 6 8 1 0.00141321
7 6 7 1 0.00141321
9 9 6 1 0.05233760
8 8 6 1 0.05233760
7 7 6 1 0.05233760
6 6 6 1 0.07638660
5 5 5 5 0.52401625
5 4 5 4 0.02923496
5 5 4 4 0.46554632
4 4 4 4 0.52401625
5 3 5 3 0.02923496
4 3 4 3 0.02923496
5 5 3 3 0.46554632
4 4 3 3 0.46554632
3 3 3 3 0.52401625
5 2 5 2 0.11185193
4 2 4 2 0.11185193
3 2 3 2 0.11185193
5 5 2 2 0.48947355
4 4 2 2 0.48947355
3 3 2 2 0.48947355
2 2 2 2 0.49732806
9 5 5 5 0.25668274
9 5 4 4 0.22907560
9 5 3 3 0.22907560
9 5 2 2 0.24116441
9 4 5 4 0.01380357
9 3 5 3 0.01380357
9 2 5 2 0.05146774
8 5 5 4 0.01380357
8 4 5 5 0.22907560
8 4 4 4 0.25668274
8 4 3 3 0.22907560
8 4 2 2 0.24116441
8 3 4 3 0.01380357
8 2 4 2 0.05146774
7 5 5 3 0.01380357
7 4 4 3 0.01380357
7 3 5 5 0.22907560
7 3 4 4 0.22907560
7 3 3 3 0.25668274
7 3 2 2 0.24116441
7 2 3 2 0.05146774
6 5 5 2 0.08544000
6 4 4 2 0.08544000
6 3 3 2 0.08544000
6 2 5 5 0.36465817
6 2 4 4 0.36465817
6 2 3 3 0.36465817
6 2 2 2 0.36966066
9 9 5 5 0.30172713
9 9 4 4 0.27771803
9 9 3 3 0.27771803
9 9 2 2 0.28743148
8 8 5 5 0.27771803
8 8 4 4 0.30172713
8 8 3 3 0.27771803
8 8 2 2 0.28743148
7 7 5 5 0.27771803
7 7 4 4 0.27771803
7 7 3 3 0.30172713
7 7 2 2 0.28743148
6 6 5 5 0.37327095
6 6 4 4 0.37327095
6 6 3 3 0.37327095
6 6 2 2 0.37640494
9 5 9 5 0.13547964
9 4 9 4 0.00800860
9 3 9 3 0.00800860
9 2 9 2 0.02622184
8 5 8 5 0.00800860
8 4 8 4 0.13547964
8 3 8 3 0.00800860
8 2 8 2 0.02622184
7 5 7 5 0.00800860
7 4 7 4 0.00800860
7 3 7 3 0.13547964
7 2 7 2 0.02622184
6 5 6 5 0.06764598
6 4 6 4 0.06764598
6 3 6 3 0.06764598
6 2 6 2 0.27730049
9 9 9 5 0.17291110
9 9 8 4 0.15484687
9 9 7 3 0.15484687
9 9 6 2 0.22543005
9 8 9 4 0.00903211
9 8 8 5 0.00903211
9 5 8 8 0.15484687
8 8 8 4 0.17291110
8 8 7 3 0.15484687
8 8 6 2 0.22543005
9 7 9 3 0.00903211
9 7 7 5 0.00903211
8 7 8 3 0.00903211
8 7 7 4 0.00903211
9 5 7 7 0.15484687
8 4 7 7 0.15484687
7 7 7 3 0.17291110
7 7 6 2 0.22543005
9 6 9 2 0.03347821
9 6 6 5 0.05125412
8 6 8 2 0.03347821
8 6 6 4 0.05125412
7 6 7 2 0.03347821
7 6 6 3 0.05125412
9 5 6 6 0.19706887
8 4 6 6 0.19706887
7 3 6 6 0.19706887
6 6 6 2 0.28792776
9 9 9 9 0.25628921
9 8 9 8 0.01569118
9 9 8 8 0.22490686
8 8 8 8 0.25628921
9 7 9 7 0.01569118
8 7 8 7 0.01569118
9 9 7 7 0.22490686
8 8 7 7 0.22490686
7 7 7 7 0.25628921
9 6 9 6 0.05230392
8 6 8 6 0.05230392
7 6 7 6 0.05230392
9 9 6 6 0.26151961
8 8 6 6 0.26151961
7 7 6 6 0.26151961
6 6 6 6 0.31382353
